n_era5,n_conus404,era5_mean,conus404_mean,mean_difference,era5_std,conus404_std,std_ratio,ks_statistic,ks_pvalue,p50_era5,p50_conus404,p50_difference,p50_percent_bias,p75_era5,p75_conus404,p75_difference,p75_percent_bias,p90_era5,p90_conus404,p90_difference,p90_percent_bias,p95_era5,p95_conus404,p95_difference,p95_percent_bias,p99_era5,p99_conus404,p99_difference,p99_percent_bias,year,variable,variable_name,units,metric_type,resolution_note,n,bias,mae,rmse,pearson_r,pearson_pvalue,r_squared,nrmse
24675,904930,0.426960,0.305741,-0.121219,1.269987,1.341267,1.056127,0.064690,0.000000,0.535452,0.426400,-0.109051,-20.366219,1.015404,0.977852,-0.037552,-3.698272,1.777643,1.772798,-0.004845,-0.272540,2.404324,2.223613,-0.180711,-7.516067,3.575844,3.511631,-0.064213,-1.795738,1995,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.432824,0.124159,-0.308665,0.743200,0.588913,0.792401,0.205479,0.000000,0.327687,0.094314,-0.233374,-71.218353,0.898222,0.453148,-0.445074,-49.550510,1.406855,0.916404,-0.490450,-34.861469,1.735076,1.204508,-0.530568,-30.578932,2.464729,1.703134,-0.761595,-30.899742,1995,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.308665,0.369600,0.457267,0.897169,0.000000,0.804912,0.615267
24675,904930,-0.099341,-0.224372,-0.125030,1.300388,1.419347,1.091479,0.090787,0.000000,0.173174,0.069613,-0.103561,-59.801571,0.550977,0.490645,-0.060332,-10.949923,0.824677,0.844472,0.019795,2.400364,1.035690,1.098309,0.062619,6.046075,1.509826,1.819784,0.309958,20.529367,1995,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,-0.094630,-0.430663,-0.336033,0.707957,0.531855,0.751253,0.298630,0.000000,-0.064438,-0.411737,-0.347298,-538.960632,0.369900,-0.100648,-0.470549,-127.209595,0.806827,0.195742,-0.611086,-75.739311,1.013301,0.405797,-0.607504,-59.952946,1.457218,0.839561,-0.617657,-42.386036,1995,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.336033,0.493343,0.572321,0.756168,0.000000,0.571790,0.808411
24675,904924,1.107864,0.737609,-0.370255,1.042914,0.891977,0.855274,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,1995,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662383,-0.473781,0.286799,0.320323,1.116890,0.654795,0.000000,1.035601,0.541412,-0.494188,-47.719986,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158707,-0.415298,-26.384796,1.598887,1.186263,-0.412624,-25.806948,1.619166,1.208177,-0.410989,-25.382778,1995,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473781,0.473781,0.475137,0.999116,0.000000,0.998232,1.656689
24675,904930,286.323151,286.541260,0.218109,7.379978,7.441168,1.008291,0.024069,0.000000,286.609558,287.153381,0.543823,0.189744,292.521240,292.581268,0.060028,0.020521,296.441833,296.497986,0.056152,0.018942,297.286041,297.420258,0.134216,0.045147,297.914948,298.171722,0.256775,0.086191,1996,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,285.608429,285.312500,-0.295929,7.646883,7.224179,0.944722,0.114754,0.016074,285.806061,285.533325,-0.272736,-0.095427,293.560974,292.672211,-0.888763,-0.302753,295.562988,294.684021,-0.878967,-0.297387,295.789734,295.051056,-0.738678,-0.249731,296.179291,295.376190,-0.803101,-0.271154,1996,t2m,2m Temperature,K,temporal_spatial_mean,,366.000000,-0.295945,0.642888,0.771127,0.997028,0.000000,0.994065,0.100842
24675,904930,279.658966,279.930420,0.271454,7.882797,8.402460,1.065924,0.037767,0.000000,278.544769,278.750183,0.205414,0.073745,286.876129,287.762024,0.885895,0.308807,291.318756,292.138214,0.819458,0.281293,292.589203,293.436127,0.846924,0.289458,293.529236,294.288635,0.759399,0.258713,1996,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,279.046082,279.722290,0.676208,7.088021,6.637003,0.936369,0.071038,0.314508,278.114868,279.467407,1.352539,0.486324,286.225586,286.368042,0.142456,0.049771,288.202118,288.178345,-0.023773,-0.008249,288.745331,288.594818,-0.150513,-0.052126,289.251343,289.165894,-0.085449,-0.029542,1996,d2m,2m Dewpoint,K,temporal_spatial_mean,,366.000000,0.676223,0.788563,0.986568,0.996677,0.000000,0.993366,0.139188
24675,904930,956.761902,957.909241,1.147339,72.489967,73.952057,1.020169,0.034864,0.000000,983.916931,987.234802,3.317871,0.337210,1015.794800,1016.189514,0.394714,0.038858,1017.703308,1017.801147,0.097839,0.009614,1018.200500,1018.161499,-0.039001,-0.003830,1018.940857,1018.807556,-0.133301,-0.013082,1996,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,955.992004,96696.156250,95740.164062,2.971057,258.111206,86.875221,1.000000,0.000000,955.989380,96689.000000,95733.007812,10014.024414,957.878418,96846.109375,95888.234375,10010.480469,959.426270,97021.062500,96061.632812,10012.403320,960.985596,97106.015625,96145.031250,10004.835938,964.149780,97381.507812,96417.359375,10000.247070,1996,sp,Surface Pressure,hPa,temporal_spatial_mean,,366.000000,95740.164062,95740.164062,95740.500000,0.971296,0.000000,0.943416,32224.392578
24675,904930,0.455426,0.337143,-0.118283,1.390437,1.441337,1.036607,0.080719,0.000000,0.591951,0.474968,-0.116984,-19.762362,1.047491,1.019235,-0.028256,-2.697499,1.872114,1.825341,-0.046773,-2.498415,2.625934,2.388373,-0.237561,-9.046722,3.688253,3.867281,0.179029,4.854020,1996,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,0.462497,0.119056,-0.343441,0.735021,0.575177,0.782531,0.229508,0.000000,0.388688,0.063641,-0.325047,-83.626701,0.945466,0.465718,-0.479748,-50.741951,1.436914,0.879689,-0.557224,-38.779240,1.784863,1.128955,-0.655909,-36.748398,2.271381,1.724659,-0.546722,-24.070013,1996,u10,10m U-Wind,m/s,temporal_spatial_mean,,366.000000,-0.343441,0.412274,0.499089,0.875123,0.000000,0.765841,0.679013
24675,904930,-0.005888,-0.160834,-0.154946,1.474403,1.598884,1.084428,0.083436,0.000000,0.283653,0.175090,-0.108563,-38.273235,0.697356,0.604014,-0.093342,-13.385123,1.074820,1.180642,0.105822,9.845598,1.393040,1.469796,0.076755,5.509920,2.139395,2.183504,0.044108,2.061722,1996,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,-0.003753,-0.441063,-0.437310,0.702468,0.536618,0.763904,0.336066,0.000000,0.016729,-0.471249,-0.487978,-2916.977051,0.451134,-0.122612,-0.573746,-127.178566,0.837827,0.259231,-0.578596,-69.059151,1.137524,0.483294,-0.654230,-57.513512,1.619000,0.880970,-0.738030,-45.585564,1996,v10,10m V-Wind,m/s,temporal_spatial_mean,,366.000000,-0.437310,0.529825,0.618682,0.782440,0.000000,0.612212,0.880727
24675,904924,1.107101,0.736694,-0.370407,1.042036,0.890819,0.854883,0.233520,0.000000,0.978737,0.408281,-0.570456,-58.284882,1.899256,1.106878,-0.792378,-41.720428,2.683667,2.152638,-0.531029,-19.787422,2.975115,2.580269,-0.394845,-13.271598,3.533020,3.518519,-0.014501,-0.410438,1996,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
366,366,1.135380,0.661576,-0.473805,0.286799,0.320258,1.116661,0.655738,0.000000,1.034590,0.538958,-0.495632,-47.906143,1.417773,0.976072,-0.441701,-31.154589,1.574003,1.158591,-0.415413,-26.392111,1.598859,1.186194,-0.412665,-25.809980,1.619156,1.208158,-0.410998,-25.383459,1996,lai,Leaf Area Index,Index,temporal_spatial_mean,,366.000000,-0.473805,0.473805,0.475157,0.999109,0.000000,0.998219,1.656758
24675,904930,286.545074,286.884552,0.339478,7.180604,7.264777,1.011722,0.032513,0.000000,286.420685,287.182434,0.761749,0.265955,292.428345,292.641693,0.213348,0.072957,296.669952,296.879395,0.209442,0.070598,297.649963,297.943726,0.293762,0.098694,298.476593,298.796967,0.320374,0.107336,1997,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,285.889801,285.796631,-0.093170,7.329142,6.925464,0.944922,0.065753,0.409573,285.648987,285.623657,-0.025330,-0.008867,293.273804,292.805023,-0.468781,-0.159844,295.246368,294.831116,-0.415253,-0.140646,295.652161,295.335999,-0.316162,-0.106937,296.910370,296.040161,-0.870209,-0.293088,1997,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.093195,0.579216,0.709644,0.996730,0.000000,0.993471,0.096825
24675,904930,280.282257,280.512390,0.230133,7.631882,8.195448,1.073844,0.036931,0.000000,279.000793,279.388794,0.388000,0.139068,286.913788,287.802795,0.889008,0.309852,291.746429,292.580902,0.834473,0.286027,293.219604,293.991516,0.771912,0.263254,294.307465,295.017914,0.710449,0.241397,1997,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,279.701355,280.362915,0.661560,6.660668,6.188834,0.929161,0.076712,0.233280,278.872833,279.972168,1.099335,0.394206,286.884064,286.723846,-0.160217,-0.055847,288.439026,288.312012,-0.127014,-0.044035,288.983459,288.581146,-0.402313,-0.139217,289.646271,289.078796,-0.567474,-0.195920,1997,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,0.661556,0.802474,0.988933,0.996146,0.000000,0.992308,0.148474
24675,904930,956.533081,957.643005,1.109924,72.100212,73.600609,1.020810,0.034744,0.000000,983.794006,987.007629,3.213623,0.326656,1015.006714,1015.390930,0.384216,0.037854,1016.965332,1017.074219,0.108887,0.010707,1017.733398,1017.633118,-0.100281,-0.009853,1018.590881,1018.398315,-0.192566,-0.018905,1997,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,955.733398,96650.562500,95694.828125,2.969177,261.748627,88.155281,1.000000,0.000000,955.660645,96651.835938,95696.171875,10013.614258,957.697815,96814.156250,95856.460938,10009.050781,959.636780,97008.632812,96048.992188,10008.889648,960.778503,97090.710938,96129.929688,10005.420898,962.812012,97269.945312,96307.132812,10002.693359,1997,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95694.835938,95694.835938,95695.187500,0.964931,0.000000,0.931092,32229.533203
24675,904930,0.560832,0.375519,-0.185313,1.368496,1.413185,1.032655,0.080900,0.000000,0.657980,0.510863,-0.147117,-22.358845,1.216910,1.068959,-0.147951,-12.157930,2.103295,1.963782,-0.139513,-6.633075,2.816936,2.517050,-0.299886,-10.645831,3.793553,3.607087,-0.186467,-4.915357,1997,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.571812,0.204540,-0.367272,0.719028,0.591863,0.823142,0.287671,0.000000,0.565707,0.153812,-0.411895,-72.810646,1.047587,0.584021,-0.463566,-44.250843,1.493621,1.007848,-0.485774,-32.523228,1.807100,1.317437,-0.489664,-27.096655,2.481406,1.763875,-0.717531,-28.916319,1997,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.367272,0.404843,0.487050,0.898773,0.000000,0.807793,0.677372
24675,904930,-0.141966,-0.252145,-0.110179,1.515456,1.641715,1.083314,0.067666,0.000000,0.140288,0.067102,-0.073185,-52.167995,0.553419,0.481639,-0.071780,-12.970288,1.059687,1.009028,-0.050660,-4.780612,1.294525,1.440277,0.145752,11.259107,1.457029,1.917612,0.460583,31.611132,1997,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,-0.132679,-0.408980,-0.276301,0.709179,0.554758,0.782253,0.268493,0.000000,-0.072145,-0.313171,-0.241026,-334.084625,0.401184,-0.018981,-0.420165,-104.731316,0.708452,0.214416,-0.494036,-69.734596,0.864878,0.359854,-0.505024,-58.392540,1.169074,0.672497,-0.496578,-42.476135,1997,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.276301,0.419172,0.527051,0.774295,0.000000,0.599533,0.743185
24675,904924,1.107864,0.737618,-0.370245,1.042914,0.891969,0.855266,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,1997,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662387,-0.473777,0.286799,0.320321,1.116882,0.654795,0.000000,1.035601,0.541356,-0.494245,-47.725452,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158721,-0.415284,-26.383877,1.598887,1.186267,-0.412620,-25.806709,1.619166,1.208179,-0.410987,-25.382629,1997,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473777,0.473777,0.475133,0.999114,0.000000,0.998229,1.656675
24675,904930,287.437134,287.651062,0.213928,6.724697,6.829795,1.015629,0.024217,0.000000,287.399261,287.925812,0.526550,0.183212,293.084412,293.238037,0.153625,0.052417,296.923492,297.078796,0.155304,0.052304,297.864380,298.043488,0.179108,0.060131,298.579437,298.834961,0.255524,0.085580,1998,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,286.824493,286.499878,-0.324615,7.162238,6.807450,0.950464,0.095890,0.069697,286.789917,286.674042,-0.115875,-0.040404,293.719330,293.098602,-0.620728,-0.211334,296.261658,295.501251,-0.760406,-0.256667,296.643799,295.968170,-0.675629,-0.227758,297.497559,296.539001,-0.958557,-0.322207,1998,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.324604,0.542398,0.653256,0.997995,0.000000,0.995995,0.091208
24675,904930,281.189575,281.368073,0.178497,7.221856,7.822085,1.083113,0.035887,0.000000,280.436218,280.658539,0.222321,0.079277,287.049530,287.878448,0.828918,0.288772,292.004272,292.866516,0.862244,0.295285,293.310974,294.137329,0.826355,0.281733,294.314758,295.013397,0.698639,0.237378,1998,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,280.650696,281.084900,0.434204,6.298922,5.877756,0.933137,0.076712,0.233280,280.288849,281.525879,1.237030,0.441341,287.276672,287.202454,-0.074219,-0.025835,289.225830,288.867157,-0.358673,-0.124011,289.511688,289.141937,-0.369751,-0.127715,290.081665,289.615417,-0.466248,-0.160730,1998,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,0.434194,0.647761,0.796543,0.996373,0.000000,0.992759,0.126457
24675,904930,956.238281,957.340454,1.102173,72.448753,73.932259,1.020477,0.035012,0.000000,983.622559,986.916443,3.293884,0.334873,1015.020081,1015.377747,0.357666,0.035237,1016.959412,1016.970703,0.011292,0.001110,1017.657776,1017.570374,-0.087402,-0.008589,1018.486816,1018.454224,-0.032593,-0.003200,1998,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,955.474670,96638.617188,95683.140625,2.916707,252.490280,86.566910,1.000000,0.000000,955.373108,96605.421875,95650.046875,10011.800781,957.339661,96807.484375,95850.148438,10012.135742,959.557190,96989.718750,96030.164062,10007.757812,960.500549,97083.179688,96122.679688,10007.561523,962.872131,97308.914062,96346.039062,10006.109375,1998,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95683.148438,95683.148438,95683.476562,0.960942,0.000000,0.923409,32805.316406
24675,904930,0.396637,0.270703,-0.125935,1.412482,1.426588,1.009987,0.054242,0.000000,0.436131,0.355130,-0.081001,-18.572536,0.992518,0.972520,-0.019998,-2.014894,1.877233,1.838594,-0.038639,-2.058312,2.730367,2.377988,-0.352379,-12.905923,4.016095,3.640304,-0.375792,-9.357138,1998,u10,10m U-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,0.395124,0.085960,-0.309165,0.615622,0.523923,0.851046,0.304110,0.000000,0.427345,0.030931,-0.396414,-92.762108,0.812980,0.401623,-0.411356,-50.598606,1.113999,0.813567,-0.300432,-26.968815,1.353804,1.011167,-0.342636,-25.309160,1.832216,1.417553,-0.414663,-22.631762,1998,u10,10m U-Wind,m/s,temporal_spatial_mean,,365.000000,-0.309165,0.383049,0.467096,0.822987,0.000000,0.677307,0.758738
24675,904930,-0.024304,-0.151311,-0.127007,1.547601,1.695766,1.095738,0.089929,0.000000,0.313127,0.183244,-0.129883,-41.479294,0.717129,0.648654,-0.068475,-9.548491,1.146839,1.206493,0.059655,5.201665,1.302902,1.478194,0.175292,13.453972,1.730329,2.030501,0.300172,17.347685,1998,v10,10m V-Wind,m/s,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,-0.021343,-0.453992,-0.432648,0.681982,0.552062,0.809496,0.342466,0.000000,0.042399,-0.441748,-0.484147,-1141.876465,0.409413,-0.085787,-0.495200,-120.953636,0.798913,0.243524,-0.555389,-69.518089,1.045376,0.434213,-0.611164,-58.463516,1.527098,0.742725,-0.784373,-51.363617,1998,v10,10m V-Wind,m/s,temporal_spatial_mean,,365.000000,-0.432648,0.505308,0.603776,0.786874,0.000000,0.619171,0.885326
24675,904924,1.107864,0.737604,-0.370259,1.042914,0.891980,0.855277,0.233251,0.000000,0.979251,0.408680,-0.570572,-58.266132,1.900364,1.108200,-0.792164,-41.684853,2.686740,2.156048,-0.530691,-19.752243,2.978221,2.584502,-0.393719,-13.219945,3.534683,3.521620,-0.013063,-0.369565,1998,lai,Leaf Area Index,Index,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,1.136164,0.662357,-0.473807,0.286799,0.320327,1.116905,0.654795,0.000000,1.035601,0.541354,-0.494247,-47.725643,1.419498,0.977272,-0.442226,-31.153673,1.574005,1.158685,-0.415320,-26.386187,1.598887,1.186230,-0.412657,-25.809036,1.619166,1.208140,-0.411026,-25.385050,1998,lai,Leaf Area Index,Index,temporal_spatial_mean,,365.000000,-0.473807,0.473807,0.475163,0.999115,0.000000,0.998230,1.656779
24675,904930,287.165802,287.325226,0.159424,6.683324,6.825010,1.021200,0.022199,0.000000,287.118622,287.482605,0.363983,0.126771,292.857941,292.964844,0.106903,0.036503,296.626373,296.826508,0.200134,0.067470,297.484253,297.760468,0.276215,0.092850,298.173553,298.527130,0.353577,0.118581,1999,t2m,2m Temperature,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,286.545410,286.102325,-0.443085,6.760010,6.428192,0.950915,0.093151,0.084223,286.409821,285.936401,-0.473419,-0.165294,292.881409,292.090759,-0.790649,-0.269955,295.474854,294.570740,-0.904114,-0.305987,295.875671,295.275116,-0.600555,-0.202976,297.369598,296.040894,-1.328705,-0.446819,1999,t2m,2m Temperature,K,temporal_spatial_mean,,365.000000,-0.443100,0.579878,0.687419,0.998089,0.000000,0.996181,0.101689
24675,904930,280.236664,280.372742,0.136078,7.422132,8.061185,1.086101,0.038943,0.000000,279.196930,279.439758,0.242828,0.086974,286.247925,287.024475,0.776550,0.271286,291.448151,292.354309,0.906158,0.310916,292.755432,293.635742,0.880310,0.300698,293.650970,294.462616,0.811646,0.276398,1999,d2m,2m Dewpoint,K,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,279.726959,280.277374,0.550415,6.410324,5.917678,0.923148,0.082192,0.169891,279.250488,280.216553,0.966064,0.345949,285.591919,285.846344,0.254425,0.089087,288.557617,288.166290,-0.391327,-0.135615,289.212067,288.591553,-0.620514,-0.214553,289.838562,289.198395,-0.640167,-0.220870,1999,d2m,2m Dewpoint,K,temporal_spatial_mean,,365.000000,0.550413,0.753579,0.902222,0.996463,0.000000,0.992938,0.140745
24675,904930,957.351807,958.498535,1.146729,72.334778,73.803169,1.020300,0.034114,0.000000,984.764587,988.061707,3.297119,0.334813,1016.291199,1016.541260,0.250061,0.024605,1017.880188,1018.014160,0.133972,0.013162,1018.473145,1018.490662,0.017517,0.001720,1019.575439,1019.654419,0.078979,0.007746,1999,sp,Surface Pressure,hPa,native_spatial_distribution,Native grids; not paired pixelwise,,,,,,,,
365,365,956.532532,96733.585938,95777.054688,2.675220,233.384979,87.239532,1.000000,0.000000,956.322571,96711.312500,95754.992188,10012.833984,958.356262,96897.234375,95938.875000,10010.774414,959.933777,97036.421875,96076.484375,10008.657227,960.796143,97105.156250,96144.359375,10006.738281,964.368530,97423.000000,96458.632812,10002.257812,1999,sp,Surface Pressure,hPa,temporal_spatial_mean,,365.000000,95777.062500,95777.062500,95777.343750,0.966924,0.000000,0.934943,35801.664062
